#Acq. time (s)=	10
#Accumulations=	10
#Range (cm-¹)=	400...3500
#Windows=	3
#Auto scanning=	Off
#Autofocus=	Off
#AutoExposure=	Off
#Spike filter=	Multiple accum.
#Delay time (s)=	0
#Binning=	1
#Readout mode=	Signal
#DeNoise=	Off
#ICS correction=	On
#Dark correction=	Off
#Inst. Process=	Off
#Detector Gain=	Best Dynamic Range
#Detector ADC=	45 kHz       
#Detector temperature (°C)=	-60.1
#Instrument=	LabRAM HR Evol
#Detector=	Syncerity OE
#Objective=	x50_VIS_LWD
#Grating=	600 (500nm)
#ND Filter=	50%
#Laser=	532nm_Edge
#Hole=	199.981
#Range=	Visible
#E-Cal_Neon=	0
#StageXY=	75x50mm Scan+
#StageZ=	Z motor
#X (µm)=	0
#Y (µm)=	0
#Z (µm)=	1193
#Spectral res.(cm-¹)=	12.8
#Full time(mm:ss)=	5:19
#AC=	Calibrated 2025-06-30 10:26
#Project=	
#Sample=	
#Site=	
#Title=	D_99
#Remark=	
#Date=	30.06.2025 17:10 (India Standard Time)
#Acquired=	30.06.2025 17:10:00 (India Standard Time)
#AxisType[0]=Intens
#AxisUnit[0]=Cnt
#AxisType[1]=Spectr
#AxisUnit[1]=1/cm
400.17	27228.3
401.945	27062.7
403.717	27163.9
405.491	27096
407.263	27055.7
409.036	27025.6
410.807	26915.6
412.58	26869.2
414.35	26869.2
416.122	26888.3
417.892	26809.3
419.663	26766.4
421.432	26756.9
423.203	26788.2
424.971	26734.9
426.741	26774.6
428.509	26695.2
430.276	26650.6
432.045	26685.5
433.812	26615.5
435.58	26639.7
437.346	26539.7
439.111	26512.6
440.879	26535.5
442.643	26448.1
444.408	26513.3
446.174	26432.3
447.938	26465.9
449.701	26398.3
451.467	26514.1
453.229	26392.4
454.992	26416.7
456.756	26381.9
458.518	26225.9
460.279	26278.1
462.043	26047.7
463.803	26152.5
465.564	26107.7
467.326	26086.7
469.086	26035.6
470.845	26057.7
472.604	25937.5
474.365	25921.2
476.123	25946.3
477.882	25853.4
479.639	25828.1
481.399	25747.7
483.156	25793.7
484.913	25801.1
486.669	25782.2
488.425	25723.3
490.183	25769.8
491.938	25717.5
493.693	25653.3
495.448	25674.2
497.202	25671.8
498.956	25677.8
500.712	25684.9
502.465	25745.4
504.218	25782.1
505.971	25669.8
507.723	25715.5
509.475	25687
511.227	25764.5
512.981	25680.3
514.732	25788.1
516.482	25820.3
518.233	25716.6
519.983	25612
521.732	25629.8
523.482	25502.7
525.231	25430.3
526.979	25427.1
528.728	25235.8
530.476	25300.8
532.223	25288.8
533.971	25134.3
535.718	25181.7
537.464	25030.6
539.211	25065.2
540.956	24939.4
542.702	24912.1
544.447	24869.8
546.192	24816.9
547.937	24852.2
549.681	24697.3
551.425	24749.6
553.169	24652.7
554.912	24706.9
556.655	24660.7
558.398	24520.6
560.14	24553.5
561.882	24418.2
563.624	24463.7
565.365	24483.9
567.106	24542.9
568.847	24598.6
570.585	24568.7
572.325	24535.2
574.065	24619.8
575.804	24737.9
577.543	24749.1
579.282	24836
581.02	24862.3
582.756	24877.3
584.494	25001.4
586.231	24949.4
587.968	25097.3
589.705	25193.1
591.441	25096.9
593.175	25237.2
594.911	25414.7
596.646	25412.8
598.381	25517.7
600.116	25538.2
601.848	25582
603.582	25627.7
605.316	25560.7
607.049	25559.7
608.78	25441.3
610.513	25394.5
612.245	25195.9
613.977	25104.2
615.707	25058
617.438	25016.9
619.17	24862.2
620.898	24834.8
622.629	24787.1
624.359	24675.3
626.086	24618
627.816	24643.4
629.545	24556.6
631.272	24436.1
633	24470
634.728	24466
636.454	24464.1
638.181	24420.3
639.908	24550.2
641.633	24496.9
643.36	24433.5
645.084	24452.1
646.81	24396.2
648.535	24309.1
650.258	24163.6
651.983	24190.6
653.705	24199.8
655.43	24161.5
657.153	24031.4
658.875	24049.1
660.598	23992.4
662.319	23972.4
664.041	23850.7
665.762	23937.2
667.483	23945.9
669.203	23898
670.924	23821.9
672.643	23787
674.364	23840.1
676.082	23793.6
677.802	23765.9
679.519	23727.7
681.238	23753.9
682.955	23818.1
684.674	23742.2
686.39	23769.4
688.106	23815.3
689.824	23751.8
691.539	23888.5
693.256	23868.9
694.971	23929.5
696.685	23866.1
698.401	24005.3
700.115	24088.8
701.83	23994.9
703.543	24105.1
705.256	24073.4
706.97	24082.6
708.682	24153.4
710.394	24136.9
712.107	24116.7
713.818	24342.8
715.529	24420.2
717.241	24481.6
718.952	24676.6
720.661	24717.2
722.373	24871.5
724.082	24878.7
725.791	24851
727.501	24930.5
729.209	24873.9
730.917	24696.5
732.625	24737.5
734.334	24805.9
736.041	24732.8
737.747	24786.5
739.453	24623.5
741.161	24638.4
742.867	24705.9
744.572	24574.8
746.277	24603.2
747.982	24738
749.688	24654.9
751.392	24658.6
753.096	24714.5
754.799	24746.5
756.502	24839.6
758.205	24806
759.909	24871.2
761.611	24841.9
763.313	24861.7
765.014	24946
766.715	24878.4
768.416	25063.8
770.116	25036.1
771.816	24978.2
773.516	24954.8
775.218	24984.3
776.917	25096.7
778.616	24997.8
780.314	25041.8
782.012	24960.4
783.71	25135
785.408	25097.1
787.105	25094.3
788.802	25161.2
790.498	25187
792.195	25208.6
793.891	25271.5
795.586	25369.2
797.281	25403.4
798.977	25599.5
800.671	25606.2
802.365	25756.6
804.06	25875.3
805.753	26109.1
807.447	26160
809.14	26271.5
810.832	26368.1
812.525	26498.3
814.217	26659.6
815.907	26896.3
817.598	27041.6
819.289	27214.4
820.98	27365.6
822.671	27678.9
824.361	27919.7
826.051	28129.2
827.74	28309.6
829.43	28466.1
831.117	28676.5
832.805	28804.4
834.494	29019.8
836.182	29212.1
837.869	29394.5
839.557	29586.4
841.242	29780.1
842.928	30025.7
844.615	30189.1
846.301	30365.4
847.987	30418.8
849.67	30448
851.355	30436.5
853.04	30393
854.724	30507.9
856.407	30496.6
858.091	30616.4
859.774	30791.3
861.457	31028.3
863.138	31291.9
864.821	31564.5
866.503	31709
868.183	31898.3
869.865	31989.4
871.546	31930.5
873.225	31886.6
874.906	31748.5
876.586	31519.4
878.264	31246
879.944	31139.4
881.624	30983.2
883.301	30885.4
884.98	30818.7
886.658	31040.3
888.334	31168.2
890.012	31321.6
891.688	31186.7
893.365	30897.6
895.042	30554.2
896.717	30104.5
898.393	29824.9
900.067	29514.5
901.743	29184.6
903.416	29066.9
905.091	28785
906.766	28589
908.438	28572.1
910.112	28403.2
911.784	28402.1
913.458	28291.4
915.129	28275.8
916.802	28286.1
918.472	28180.7
920.145	28214.2
921.815	28022.8
923.484	27994.8
925.156	27812
926.825	27663.4
928.495	27519.6
930.164	27488.2
931.834	27312.3
933.501	27252.1
935.171	27144
936.838	27073
938.505	27070.9
940.173	26961.8
941.84	26980.3
943.505	26864.6
945.173	26884.5
946.838	26880
948.505	26888.5
950.17	26942.3
951.834	26980.9
953.5	26929.7
955.164	26912.8
956.827	26994.7
958.492	27005.6
960.155	26986.3
961.818	27112.9
963.48	27151
965.144	27145.7
966.805	27159
968.467	27084.2
970.128	27019.9
971.79	26952.9
973.45	26804.3
975.11	26727.7
976.77	26492.3
978.432	26400.9
980.091	26260.9
981.749	26387.5
983.408	26246.4
985.068	26206.1
986.726	26376.5
988.383	26403.7
990.041	26528.5
991.698	26665
993.354	26767.9
995.012	27032.5
996.668	27403.1
998.324	27902.2
999.979	28458.2
1001.63	29176.9
1003.29	29599.8
1004.94	29904.8
1006.6	29821.3
1008.25	29528.9
1009.91	29285.1
1011.56	28926.3
1013.21	28811.7
1014.87	28646.4
1016.52	28578.9
1018.17	28449
1019.82	28473.5
1021.47	28488.5
1023.12	28430.2
1024.78	28419.7
1026.43	28289.1
1028.08	28270.1
1029.73	28251.5
1031.38	28307.7
1033.02	28284.7
1034.67	28302
1036.32	28271
1037.97	28314.2
1039.62	28286.4
1041.27	28344.9
1042.91	28392
1044.56	28257.8
1046.21	28337.6
1047.85	28485.7
1049.5	28521.1
1051.14	28656.7
1052.79	28932.2
1054.43	29233.6
1056.08	29778
1057.72	30294.3
1059.37	30964.8
1061.01	31742.5
1062.65	32325.3
1064.3	32805.1
1065.94	32798.8
1067.58	32441.6
1069.23	32151.2
1070.87	31979.5
1072.51	32254.4
1074.15	32598.5
1075.79	33066
1077.43	33411.4
1079.07	33651.3
1080.71	33686.8
1082.35	33607.4
1083.99	33350.1
1085.63	33022.5
1087.27	32667.7
1088.91	32421
1090.55	31876.3
1092.18	31434.6
1093.82	30810.1
1095.46	30151.1
1097.1	29491.3
1098.73	28962
1100.37	28419.9
1102	27900.5
1103.64	27526.4
1105.27	27230.3
1106.91	27096.3
1108.54	27022.6
