raman_shift,arithmetic_mean,spline_mean,robust_median,wasserstein_barycenter
522.5,0.006339541855253893,0.006290180316780046,0.005938959654088051,0.003762582091459709
523.75,0.0058547277631294855,0.005924610213658742,0.005441439172360148,0.003772836447915176
525.0,0.005741882984636261,0.005791232540638688,0.005296525512556349,0.0037830499053486642
526.25,0.005989126836636733,0.005926473336698484,0.005506167893709245,0.0037932232782344347
527.5,0.005786265234201361,0.005733554403746114,0.005314419078919383,0.0038033573984089073
528.75,0.005324335612265692,0.005424741874448669,0.0048660543294015805,0.003813453114778257
530.0,0.005289106100979507,0.005364474371101261,0.004808612452216968,0.0038235112930149065
531.25,0.005395980351801313,0.00527398676340525,0.0049046360890376926,0.00383353281525147
532.5,0.004922068143322956,0.004969223447615956,0.004464729505427229,0.0038435185797651176
533.75,0.004579983046991151,0.004674674689094373,0.004143126010816795,0.003853469500656938
535.0,0.004577410497575392,0.0044736147038716015,0.004130155951144153,0.0038633865075230686
536.25,0.00437145790738808,0.004412498760964778,0.003942988101412591,0.003873270545122343
537.5,0.004344623335589963,0.004419156622513977,0.003918371116255756,0.003883122573035825
538.75,0.004435839497287151,0.004314874783911042,0.00399005667317529,0.003892943565320438
540.0,0.0038932358019246856,0.003768796100608477,0.0034880380103841178,0.003902734510158268
541.25,0.0028992534326905623,0.0030556877989524403,0.0025996829966952353,0.00391249640949962
542.5,0.0027369034522253593,0.0028262038701250373,0.002456682005703796,0.003922230278699863
543.75,0.003007069717998539,0.0028740082787044657,0.002681540809162389,0.003931937146152837
545.0,0.002786414339320034,0.002834066005177776,0.0024641120973700366,0.003941618052916888
546.25,0.002710970864331531,0.0027377397326602054,0.002397590765819537,0.003951274052338657
547.5,0.0028320463247339944,0.002778861220824789,0.0024717150961766385,0.003960906209670481
548.75,0.0026972438579859126,0.0027033179263862834,0.00228541092966711,0.003970515601683745
550.0,0.002450653285673369,0.0024564110111984245,0.002078248837374595,0.003980103316277189
551.25,0.0024236137031518317,0.0023975821151368975,0.0021166463863102405,0.003989670452085127
552.5,0.002497360314572249,0.0025595786704962547,0.002184383550781962,0.0039992181180745845
553.75,0.002746357202660512,0.0028701704509000335,0.0023888016159758557,0.004008747433145933
555.0,0.0035230357310983094,0.0033255330130163474,0.0031322309169157718,0.004018259525724725
556.25,0.0038489957760436165,0.003667831358303291,0.003482202288162686,0.004027755533354649
557.5,0.0034514828921093014,0.003544268626206687,0.003081134985054404,0.0040372366022835724
558.75,0.003367082581421717,0.003435763702373256,0.0028934845185194747,0.004046703887049177
560.0,0.0034865301276357378,0.003415497175344378,0.002983313861883811,0.004056158550061558
561.25,0.0033404960409720913,0.0033684116828733308,0.0029215035405521384,0.004065601761180971
562.5,0.0032697441109296693,0.0033801132822954814,0.002899272863909784,0.004075034697298143
563.75,0.0037148024771881762,0.003649522481095545,0.0032824928232791178,0.004084458541907623
565.0,0.003938573856654854,0.003921082306774644,0.0034486401011734964,0.004093874484682871
566.25,0.003892002561598665,0.0040197953593445945,0.003358651459654156,0.004103283721046882
567.5,0.004148438851908214,0.00416887917758838,0.0035792591669850955,0.004112687451743313
568.75,0.00425436361525077,0.0041992417448959984,0.0037749066104042013,0.004122086882406854
570.0,0.004239983981613986,0.004225124934444791,0.003833140626109769,0.0041314832231305635
571.25,0.004449331524230748,0.004446024495723828,0.003995123486080453,0.004140877688033177
572.5,0.00467738335073294,0.004680392420898674,0.0041705039867987875,0.004150271494827877
573.75,0.0047799031722713,0.004768160712591396,0.004320446435255128,0.004159665864387164
575.0,0.0049278252486724934,0.004920458375520982,0.004518755635510913,0.0041690620203107
576.25,0.005054783803099244,0.0050838107849128,0.004601386929089954,0.00417846118849098
577.5,0.005245703654311658,0.005336491742489958,0.004735366635503312,0.004187864596681201
578.75,0.005649207213993926,0.005586030050287042,0.0051298239643860375,0.004197273474061805
580.0,0.005819535523601812,0.005673213370628707,0.00534205616459943,0.004206689050808858
581.25,0.005574607121304949,0.0056437803686729855,0.005113591954126031,0.004216112557663551
582.5,0.0058156134980121834,0.005933313399988197,0.005360224541122055,0.0042255452255006275
583.75,0.006588196193389198,0.006495111523349269,0.006101499139355657,0.004234988284901382
585.0,0.007000352852875152,0.006851089177826345,0.0064288006767935285,0.004244442965724584
586.25,0.006755228013857648,0.006765927541872986,0.006158836795516719,0.004253910496683725
587.5,0.006674043409214325,0.006831266864303558,0.006105007425503558,0.004263392104919448
588.75,0.00706680416368314,0.007043636983616367,0.006520257783836425,0.004272889015581314
590.0,0.007130163386416094,0.0070148279991498926,0.006598982267771206,0.004282402451407317
591.25,0.006815012255227223,0.006896663175367573,0.006335376213766804,0.00429193363230368
592.5,0.006883693870625593,0.00698865825417464,0.006388287078838264,0.00430148377493797
593.75,0.007414016896459678,0.007345846351807227,0.006894041662635509,0.004311054092319106
595.0,0.007851487163135424,0.007831699755425275,0.007362605682592104,0.0043206457933938
596.25,0.008274864283425555,0.008315261349924632,0.007791660706898507,0.004330260082640386
597.5,0.00864804076268421,0.008588918145932727,0.008081669375635602,0.0043398981596654935
598.75,0.00834047538106299,0.00830442387785124,0.007831217706521383,0.004349561218806642
600.0,0.007798674790085141,0.007903555929123654,0.007419899050531817,0.004359250448735859
601.25,0.00789986315045633,0.008029833530726564,0.007545169324557322,0.004368967032071028
602.5,0.008631666599419692,0.008543090348200801,0.00818177842330858,0.004378712144985287
603.75,0.008919471451824524,0.00884643143857436,0.008440635593043729,0.004388486956827053
605.0,0.008759769298371895,0.008776951175192576,0.008312596091881544,0.004398292629739767
606.25,0.008543176638242011,0.00847383022083461,0.00810540615651889,0.004408130318288494
607.5,0.008177533147551527,0.00814588223173048,0.007748781075241519,0.0044180011690890045
608.75,0.00787770130756731,0.00790871864749837,0.007381081095070879,0.004427906320444848
610.0,0.0077307209624919125,0.007736525534249972,0.007120728316449142,0.004437846901985164
611.25,0.007333485591757922,0.007273224914625926,0.006684689150681744,0.004447824034310668
612.5,0.0065845318942542854,0.006644777387196725,0.005993976563713185,0.0044578388286444426
613.75,0.006182513320573802,0.006306259157444903,0.005668050740206245,0.00446789238648668
615.0,0.006276112493400315,0.006262184578904677,0.0057748137298535285,0.004477985799275268
616.25,0.006286650328822439,0.006270340473115103,0.005792568907053345,0.004488120148052781
617.5,0.00596549102262478,0.005943635617201737,0.005489374880100044,0.004498296503138105
618.75,0.0054231160581298616,0.005428817856011947,0.004985833704915401,0.00450851592380416
620.0,0.004915571417784258,0.004921912446519368,0.004514902540908895,0.00451877945796158
621.25,0.004575949344029846,0.004552303812271118,0.004161745706810149,0.004529088141848692
622.5,0.004182290039993973,0.0041735717042936035,0.0037877976055965628,0.004539442999727104
623.75,0.0036885081318329465,0.003650122802009259,0.0032997394351426206,0.0045498450435827896
625.0,0.003043447638646375,0.0030098496119916047,0.0026838055280167202,0.00456029527283553
626.25,0.002517844437747433,0.0025457817691279376,0.0021755002731895087,0.004570794674051989
627.5,0.0022402518812272153,0.0022721387366347744,0.0019534197318129905,0.004581344220668128
628.75,0.002065419075940095,0.002040755800299293,0.0018444211531792546,0.004591944872715489
630.0,0.0016929768532350157,0.0016717854548399377,0.0015066695594045181,0.004602597576555519
631.25,0.0014146570034588148,0.0014462701834338171,0.00125661073163848,0.004613303264620934
632.5,0.0015209902716948425,0.001584716239902085,0.0013724459558392132,0.004624062855163184
633.75,0.0020187996828760456,0.0019850522530521337,0.0018680740344135948,0.004634877252005587
635.0,0.0024532438088933923,0.0024670886485602473,0.002246546614752144,0.004645747344305729
636.25,0.0026200409744345167,0.0026177262371716984,0.002381872165196593,0.004656674006323322
637.5,0.002606564443267851,0.002629941595146976,0.00240792453686663,0.004667658097195194
638.75,0.0027403603795659636,0.002908031087191019,0.0026084455866626963,0.004678700460717769
640.0,0.0035623480279842233,0.003542333417090834,0.003408530620316517,0.004689801925136034
641.25,0.004152471740965431,0.0039029939904098995,0.003922350630416779,0.004700963302939926
642.5,0.00344723823949433,0.0032540125234882078,0.003176749277773843,0.004712185390668067
643.75,0.0020161739163322492,0.002185636491937574,0.0017684041263484219,0.004723468968717926
645.0,0.0013769742622043617,0.0014441335353248645,0.001136887721156261,0.004734814801165982
646.25,0.001239780589060685,0.0011807314239507022,0.0010386324921967454,0.004746223635590496
647.5,0.0010676451159023906,0.0010026148568858901,0.0008820026246123598,0.004757696202905053
648.75,0.0008381711919727189,0.0008396467915110765,0.0006885932315984001,0.004769233217198559
650.0,0.0006646161569005731,0.0007239662075088178,0.0004953069994185937,0.004780835375582386
651.25,0.0006094476738352688,0.0007111949270200564,0.00040406944879628075,0.004792503358045364
